Youtuber,Title,Published_date,Views,Likes,Comments
randomfrankp,Corsair Dark Core RGB SE Wireless Mouse + MM1000 Qi Mouse Pad Review!,2018-02-16,314638,4705,522
randomfrankp,Massive Random Tech Haul! #1,2018-02-14,114568,3310,224
randomfrankp,Room Tour Project 117 - Best Gaming Setups ft. SrgntBallistic,2018-02-04,140283,4401,607
randomfrankp,Cool Tech Under $50 - February!,2018-02-03,965802,21457,3881
randomfrankp,These Sound AMAZING - Razer Nommo Chroma Speakers Review!,2018-02-02,487412,7563,542
randomfrankp,Razer Seiren Elite Microphone Review! How is it for Streaming?,2018-01-30,328611,6469,612
randomfrankp,Room Tour Project 116 - Best Gaming Setups!,2018-01-21,233564,5426,276
randomfrankp,How to Build a Gaming PC | 2018!,2018-01-20,532988,14776,1054
randomfrankp,WTF Tech @ CES 2018 + My Vlog,2018-01-18,25140,1124,147
randomfrankp,RGB Chairs and a SEXY Motherboard! NZXT @ CES 2018,2018-01-12,35322,1198,131
randomfrankp,Wait...RGB Cable Combs are Real?!,2018-01-12,94037,1846,223
randomfrankp,LG Unveiled My New GAMING Monitor!,2018-01-12,127709,2825,244
randomfrankp,"Razer Booth @ CES 2018 - MOAR CHROMA + Project Linda, Hyperflux",2018-01-11,64392,1805,199
randomfrankp,Corsair's Wireless Gaming Peripheral Line-up!,2018-01-10,39589,1527,142
randomfrankp,My 2018 BEAST Gaming Setup / Room Tour!,2018-01-07,2990119,43023,2776
randomfrankp,Cool Tech Under $50 - January!,2018-01-06,630800,19214,4039
randomfrankp,FAIL! Modding My Snowblind PC Part 2!,2018-01-03,53636,1873,199
randomfrankp,Modding My Snowblind PC Part 1!,2017-12-30,81162,2624,354
randomfrankp,Room Tour Project 115 - Best Gaming Setups!,2017-12-24,82009,2780,163
randomfrankp,Razer Makes RGB Light Strips?!,2017-12-22,446415,8598,682
randomfrankp,Room Tour Project 114 - Best Gaming Setups!,2017-12-18,1741579,25590,734
randomfrankp,Gaming with a $10 Graphics Card?,2017-12-16,699404,9863,1486
randomfrankp,Cool PC Tech Accessories!,2017-12-15,616208,14722,376
randomfrankp,Room Tour Project 113 - BUDGET Edition!,2017-12-10,349417,6682,399
randomfrankp,Top Tech Under $50 for 2017 - Holiday Edition!,2017-12-08,594087,14100,755
randomfrankp,This $450 Gaming PC MAXES OUT Most E-Sports Games,2017-12-06,274308,8749,935
randomfrankp,Cool Tech Under $50 - December!,2017-12-02,2833675,47557,1577
randomfrankp,Building a 60% Keyboard!,2017-11-30,377865,8283,558
randomfrankp,Elgato 4K60 Pro Capture Card Review! + Gameplay Samples,2017-11-26,152663,2932,308
randomfrankp,Room Tour Project 112 ft. Kaskobi,2017-11-25,78460,2404,216
randomfrankp,My New PC! The Snowblind Element PC Review,2017-11-24,78619,2340,308
randomfrankp,Amazon Electronics Gift Guide - Entertainment Tech!,2017-11-22,29591,960,72
randomfrankp,Amazon Electronics Gift Guide - Active Lifestyle Tech!,2017-11-22,31835,1006,58
randomfrankp,CRAZY Black & White PC Build in the NZXT H700i Case!,2017-11-20,204989,3406,253
randomfrankp,Room Tour Project 111 ft. BeginnersTech,2017-11-19,93539,3939,232
randomfrankp,Fav Tech of 2017! Tech YouTuber Edition!,2017-11-18,52069,2736,176
randomfrankp,Razer Cynosa Chroma Pro Keyboard Review!,2017-11-17,958024,11402,1152
randomfrankp,My 5 Favorite Wallets - Holiday Buyers Guide 2017,2017-11-16,82824,1793,114
randomfrankp,Room Tour Project 110 ft. Minimalistik,2017-11-12,112486,4727,544
randomfrankp,Razer Cynosa Chroma Pro Keyboard Unboxing & First Look,2017-11-11,286744,5067,510
randomfrankp,Apple iPhone X Review - 1 Week Later,2017-11-10,176737,2725,514
randomfrankp,RGB Headset Stands?! Corsair VS Razer,2017-11-09,498051,8390,1121
randomfrankp,HEXA Robot Unboxing & First Look!,2017-11-08,27769,1080,81
randomfrankp,Room Tour Project 109 - Best Gaming Setups!,2017-11-05,108142,2691,167
randomfrankp,Cool Tech Under $25 - November!,2017-11-04,215431,5694,916
randomfrankp,HyperX Cloud Alpha Gaming Headset Review - Holiday Tech Guide!,2017-11-03,430399,9403,1016
randomfrankp,Room Tour Project 108 - Best Gaming Setups!,2017-10-28,63821,2190,128
randomfrankp,NEW Xbox One X Unboxing! What's Inside?,2017-10-26,39923,1704,306
randomfrankp,Room Tour Project 107 - RGB EDITION! + Giveaway!,2017-10-22,151362,3889,320
randomfrankp,Garmin Speak with Amazon Alexa Review: Hit or Miss?,2017-10-21,142879,1519,159
randomfrankp,Cool Tech Under $100!,2017-10-15,181126,4136,243
randomfrankp,Razer Wolverine Ultimate Controller Review!,2017-10-14,1670984,22789,2327
randomfrankp,Room Tour Project 106 - Best Gaming Setups!,2017-10-14,101393,2662,199
randomfrankp,Skullcandy Hesh 3 Wireless Headphones Review!,2017-10-13,564934,9110,892
randomfrankp,Elgato Cam Link Review & Setup,2017-10-07,358415,5519,470
randomfrankp,NZXT BLD Gaming PC Review with PUBG!,2017-10-06,87813,1863,179
randomfrankp,"Massdrop Vast 35"" Curved Gaming Monitor Review!",2017-10-05,104120,2105,287
randomfrankp,Room Tour Project 105 - Best Gaming Setups!,2017-10-02,91087,2509,186
randomfrankp,Top Tech Under $50 - October!,2017-10-01,631872,15113,3781
randomfrankp,iPhone 8 Review - 1 Week Later!,2017-09-30,359139,5259,629
randomfrankp,Wireless ATH-M50X Headphones + Giveaway!,2017-09-29,75052,2540,315
randomfrankp,Gaming Setup Updates + IKEA Trip VLOG!,2017-09-27,100504,2466,160
randomfrankp,Room Tour Project 104 - Best Gaming Setups!,2017-09-24,119904,2794,209
randomfrankp,Best 4K TV For Gaming! LG Super UHD Nano Cell TV Review,2017-09-22,249972,2653,192
randomfrankp,New Office Upgrade! StandDesk Pro Review,2017-09-21,47934,1566,123
randomfrankp,Room Tour Project 103 - Best Single Monitor Setups ft. YetAnotherTechChannel,2017-09-16,118576,2657,195
randomfrankp,Make Your Windows Desktop Look Awesome!,2017-09-15,1219332,30744,928
randomfrankp,Is This $16 Gaming Keyboard Any Good?,2017-09-10,498325,7741,952
randomfrankp,Room Tour Project 102 - Best Gaming Setups!,2017-09-09,110736,2793,148
randomfrankp,Elgato Green Screen Review!,2017-09-08,272272,6382,444
randomfrankp,Top Tech Under $50 - September!,2017-09-02,358094,8241,1531
randomfrankp,Logitech G603 Wireless Gaming Mouse & G613 Wireless Gaming Keyboard Review!,2017-09-01,210220,3627,422
randomfrankp,Room Tour Project 101 - Best Gaming Setups! ft. Frosted Tech,2017-08-27,161269,3883,317
randomfrankp,Top 10 Awesome Back to School Tech! 2017,2017-08-24,430718,10049,413
randomfrankp,Corsair VOID Pro RGB Wireless Gaming Headset Review!,2017-08-22,717475,10035,1164
randomfrankp,Using A Vertical Mouse For Gaming?,2017-08-20,196026,2696,298
randomfrankp,Room Tour Project 100! BEST OF THE BEST GAMING SETUPS!,2017-08-19,1644366,16781,698
randomfrankp,One of the BEST Laptops for Students - 2017!,2017-08-18,329989,3827,345
randomfrankp,Match Your Gaming Setup w/ Mionix,2017-08-14,59205,1554,154
randomfrankp,What Are 'Light Strike' Switches in the Bloody B820R RGB Gaming Keyboard?,2017-08-12,79905,1713,189
randomfrankp,Bitfenix Nova TG PC Case Review! Tempered Glass for only $59!?,2017-08-11,116905,2320,232
randomfrankp,Room Tour Project 99 - Best Gaming Setups!,2017-08-05,145717,3837,344
randomfrankp,Top Tech Under $50 - August!,2017-08-04,461139,13183,3323
randomfrankp,My Setup is Finally COMPLETE!!!,2017-08-02,151789,5254,425
randomfrankp,Top Tech Under $25 - July!,2017-07-30,373547,11732,3205
randomfrankp,Room Tour Project 98 - Best Gaming Setups!,2017-07-29,99523,2841,483
randomfrankp,What's in my Travel Tech Backpack 2017!,2017-07-28,192104,5169,1368
randomfrankp,Is VR Dead? A Random Podcast,2017-07-26,9589,364,113
randomfrankp,Room Tour Project 97 - Best Gaming Setups!,2017-07-23,103097,3154,452
randomfrankp,Making A Custom 'Randomfrankp' Keyboard!,2017-07-21,332583,7900,556
randomfrankp,Revisiting the Nvidia Shield Portable in 2017!,2017-07-19,355223,6430,757
randomfrankp,Room Tour Project 96 - Best Gaming Setups!,2017-07-16,132653,4829,455
randomfrankp,This Keyboard Has A Built-in PC!?,2017-07-14,229081,4657,951
randomfrankp,These 3 Setup Hacks are CHEAP!,2017-07-09,148148,4305,210
randomfrankp,Using the Elgato Stream Deck for Gaming?,2017-07-08,102963,1952,167
randomfrankp,Room Tour Project 95 - Best Gaming Setups! ft. Snazzy Labs,2017-07-07,103432,2655,217
randomfrankp,Top Tech Under $50 - July!,2017-07-01,424620,7097,303
randomfrankp,Astro A10 Gaming Headset Review - Only $60?!,2017-06-30,307294,4945,686
randomfrankp,Logitech G433 Gaming Headset Review! 7.1 Surround Sound for $99,2017-06-28,272297,4622,507
randomfrankp,"Razer Thresher Ultimate Wireless Headset Review & Unboxing! PS4, Xbox One & PC",2017-06-25,427312,5879,836
randomfrankp,Room Tour Project 94 - Best Gaming Setups! Single Monitor Edition,2017-06-24,140784,3355,286
randomfrankp,Room Tour Project 93 - Best Gaming Setups!,2017-06-18,133062,3452,264
randomfrankp,NEW Logitech MX Master 2S Mouse Review!,2017-06-15,106725,2665,473
randomfrankp,Massdrop MiniMic Review!  (w/ ModMic Comparison),2017-06-10,97221,2041,336
randomfrankp,Razer Blade vs Razer Blade Pro Gaming Laptop Comparison!,2017-06-09,119207,2399,297
randomfrankp,The SPILL-PROOF Corsair K68 Gaming Keyboard!,2017-06-06,130417,2681,288
randomfrankp,Room Tour Project 92 - Best Gaming Setups!,2017-06-04,139188,3628,368
randomfrankp,Cool Tech Under $25! - June!,2017-06-02,285423,6124,399
randomfrankp,Using the Apple Trackpad for PC Gaming?!,2017-05-29,88706,1745,192
randomfrankp,Room Tour Project 91 - Best Gaming Setups!,2017-05-28,135816,3794,466
randomfrankp,Review! SteelSeries QcK Prism RGB Mousepad,2017-05-27,268843,4396,478
randomfrankp,NEW Corsair T1 Race Gaming Chair Review!,2017-05-26,225373,3963,420
randomfrankp,Room Tour Project 90 - Budget Edition Gaming Setups!,2017-05-21,143059,3399,304
randomfrankp,"NEW Mechanical Speed Switches! Gold, Silver, Bronze & Copper",2017-05-20,390614,5927,489
randomfrankp,Room Tour Project 89 - Single Monitor Gaming Setups!,2017-05-14,179819,4562,362
randomfrankp,Elgato Stream Deck Full Review!,2017-05-13,736598,11675,798
randomfrankp,This is AWESOME for GAMING!!!,2017-05-12,82987,3111,168
randomfrankp,Room Tour Project 88 - Best Gaming Setups!,2017-05-07,214408,11059,6091
randomfrankp,CoolTech Under $50 - May!,2017-05-06,235843,11514,3367
randomfrankp,Corsair Glaive RGB Mouse Review - Modular Gaming?,2017-05-04,258159,4597,512
randomfrankp,Most Wanted Tech - Ep. 2,2017-05-01,42208,1450,131
randomfrankp,Room Tour Project 87 - Best Gaming Setups!,2017-04-30,110842,3635,520
randomfrankp,My New Favorite Gaming Laptop!,2017-04-29,206194,5320,606
randomfrankp,$89 Steal! Logitech G413 Gaming Keyboard Review,2017-04-28,429987,7338,583
randomfrankp,Room Tour Project 86 - Best Gaming Setups! ft. Optimum Tech,2017-04-16,95904,2966,286
randomfrankp,Elgato Stream Deck Unboxing & First Look!,2017-04-15,381574,8745,613
randomfrankp,Room Tour Project 85 - Best Gaming Setups! ft. Mrwhosetheboss,2017-04-09,127986,4161,303
randomfrankp,Complete RGB Light Strip for $15!,2017-04-08,118461,3451,298
randomfrankp,Cool Tech Under $50 - April,2017-04-02,253534,5807,353
randomfrankp,Room Tour Project 84 - Best Gaming Setups!,2017-04-02,124248,3465,246
randomfrankp,A Wireless Mechanical Keyboard? Lofree Dot Review!,2017-03-31,56945,1418,147
randomfrankp,Most Wanted Tech - Ep. 1,2017-03-30,66439,2447,223
randomfrankp,Room Tour Project 83 - Best Gaming Setups!,2017-03-26,151922,4387,297
randomfrankp,How to Make Your Keyboard Quieter!,2017-03-25,314345,5588,563
randomfrankp,ASUS G752VM Gaming Laptop Review,2017-03-24,39883,1233,128
randomfrankp,Room Tour Project 82 - Best Gaming Setups!,2017-03-19,150910,4518,307
randomfrankp,Gamer's Dream - Logitech G Pro TKL Keyboard Review!,2017-03-18,2043159,23089,1580
randomfrankp,[NSFW] Using a Dildo for Gaming?,2017-03-17,78527,5175,1071
randomfrankp,Room Tour Project 81 - Best Gaming Setups - Single Monitor Edition!,2017-03-05,159797,4679,799
randomfrankp,PlayStation 4 Platinum Wireless Headset Review!,2017-03-04,184619,2759,365
randomfrankp,Cool Tech Under $50 - March!,2017-03-03,442984,8370,350
randomfrankp,Room Tour Project 80 - Best Gaming Setups ft. Karl Conrad,2017-02-26,156936,4227,421
randomfrankp,Checking out the ASUS G752VM Gaming Laptop from iBuyPower,2017-02-25,91947,1946,223
randomfrankp,ErgoDox EZ Shine Keyboard Review!,2017-02-24,74365,1652,222
randomfrankp,Room Tour Project 79 - Best Gaming Setups!,2017-02-19,238348,5384,322
randomfrankp,Checking Out the Vortex CORE 47-Key Keyboard!,2017-02-18,101379,2401,259
randomfrankp,Room Tour Project 78 - Best Gaming Setups!,2017-02-12,365397,6206,512
randomfrankp,Razer Switch Comparison: Green vs Orange vs Yellow,2017-02-05,2430043,28579,2318
randomfrankp,Top Tech Under $25 - February!,2017-02-05,634645,12116,463
randomfrankp,Room Tour Project 77 - Best Gaming Setups!,2017-02-04,140980,3674,288
randomfrankp,Razer Blackwidow Chroma V2 vs Corsair Gaming K95 Platinum RGB Keyboard Comparison!,2017-02-03,719428,9684,1980
randomfrankp,Using 1970's Headphones for Gaming?,2017-01-29,118317,3133,333
randomfrankp,Room Tour Project 76 - Best Gaming Setups!,2017-01-28,140957,3776,312
randomfrankp,NEW Razer Blackwidow Chroma V2 Keyboard Review - What's new?,2017-01-27,1094015,12987,1687
randomfrankp,Razer Blackwidow Chroma V2 Unboxing!,2017-01-27,884772,11060,1077
randomfrankp,Unboxing the Corsair K95 Platinum RGB Keyboard,2017-01-23,99261,2116,215
randomfrankp,NEW Corsair K95 Platinum Keyboard Review!,2017-01-23,321760,5608,806
randomfrankp,Room Tour Project 75 - Best Gaming Setups!,2017-01-22,128192,3818,307
randomfrankp,Setup Tech #2 - LaMetric Smart Clock,2017-01-21,148388,3690,290
randomfrankp,Corsair Scimitar Pro Review - What's New?,2017-01-20,207180,3295,431
randomfrankp,Room Tour Project 74 - Best Gaming Setups ft. NothingButTech88,2017-01-14,113547,3159,376
randomfrankp,Which Key Switch Should You Get?,2017-01-13,4019389,57626,4019
randomfrankp,Cool Tech Under $50 - January 2017,2017-01-08,262650,4880,339
randomfrankp,My  ULTIMATE Gaming Setup & Room Tour! (2017),2017-01-07,1204447,19633,1305
randomfrankp,0.01 Z70 Keyboard Review - 2 Space Bars?,2017-01-06,61164,1619,211
randomfrankp,Room Tour Project 73 - BEST GAMING SETUPS OF 2016!,2017-01-01,122606,3819,350
randomfrankp,This Speaker Is Also A PC?!?,2016-12-26,66247,1914,214
randomfrankp,Room Tour Project 72 - Best PC's & Gaming Setups!,2016-12-24,105225,3205,292
randomfrankp,Using A Touchscreen Monitor For Gaming?,2016-12-23,217487,3256,615
randomfrankp,DAS X40 Gaming Keyboard Review!,2016-12-22,57288,1538,252
randomfrankp,Our Christmas Tech Wishlist!,2016-12-18,85977,3925,557
randomfrankp,Room Tour Project 71 - Best Gaming Setups!,2016-12-17,125184,3533,324
randomfrankp,Top Tech Under $50 for 2016 - Holiday Edition!,2016-12-16,380025,8128,503
randomfrankp,New ModMic 5 Review! 2-in-1 Detachable Gaming Microphone,2016-12-12,142180,2728,358
randomfrankp,Nanoleaf Aurora RGB Light Panels - New Craze?,2016-12-11,1483623,20480,1361
randomfrankp,Room Tour Project 70 - Best Gaming Setups ft. Yet Another Tech Channel,2016-12-10,126801,3350,282
randomfrankp,Corsair Gaming K55 RGB Keyboard Review!,2016-12-09,2568440,37857,3446
randomfrankp,HP X2 Review - Best 2-in-1 Laptop / Tablet for Students,2016-12-05,370422,2812,259
randomfrankp,Cool Tech Under $50 - December 2016!,2016-12-04,567802,10934,701
randomfrankp,Room Tour Project 69 - Best Gaming Setups ft. UrAvgConsumer,2016-12-03,124223,3847,433
randomfrankp,Setup Tech #1 - Quirky Nimbus,2016-12-02,85500,8064,3953
randomfrankp,Using a Drawing Tablet for Gaming?,2016-12-01,415520,6108,1058
randomfrankp,Creative BlasterX Katana Gaming Soundbar Review!,2016-11-27,191855,3459,401
randomfrankp,Room Tour Project 68 - Best Gaming Setups & PCs!,2016-11-26,146826,3591,396
randomfrankp,Top Gaming Mice of 2016!,2016-11-25,1054880,13944,2278
randomfrankp,$500 Gaming PC Giveaway!,2016-11-22,38937,4537,349
randomfrankp,Building a Gaming PC for UNDER $500! Holidays 2016,2016-11-21,350378,9615,1527
randomfrankp,Cool Tech Under $25 - Holidays 2016!,2016-11-20,572948,8824,314
randomfrankp,Room Tour Project 67 - Best Gaming Setups & Custom PC's!,2016-11-19,151420,3568,284
randomfrankp,Razer Ornata Chroma Keyboard Review,2016-11-18,1604557,21275,2156
randomfrankp,Best Budget GPU? GTX 1050 vs 1050 Ti vs 1060,2016-11-17,701691,7159,971
randomfrankp,Best USB-C to USB 3.0 Adapter for 2016 Macbook Pro,2016-11-16,105152,1685,156
randomfrankp,Room Tour Project 66 - Best Gaming Setups ft. HardwareCanucks,2016-11-12,185938,4425,303
randomfrankp,Best $200 Headphones? Sennheiser & Massdrop HD6XX Review,2016-11-11,94227,2049,370
randomfrankp,Patriot Viper V760 Gaming Keyboard Review,2016-11-08,83098,2060,260
randomfrankp,Fractal Define C Case Review,2016-11-07,79461,1438,148
randomfrankp,Awesome Black & White Gaming PC Build!,2016-11-06,242751,4775,596
randomfrankp,Cool Tech Under $50 - November 2016,2016-11-05,373359,7628,536
randomfrankp,Room Tour Project 65 - Best Gaming Setups w/ Wall Transformers PC!,2016-11-05,181438,4612,1113
randomfrankp,HyperX Alloy FPS Keyboard Review,2016-11-04,730956,9835,851
randomfrankp,How to Build a Gaming PC + Giveaway!,2016-11-01,1360077,39082,4171
randomfrankp,LG V20 Review - Top 5 Fav Features,2016-10-30,51914,1306,158
randomfrankp,Room Tour Project 64 - Best Gaming Setups ft. Yazeed 2D,2016-10-29,114591,3045,283
randomfrankp,Using a 3D Webcam for Gaming?,2016-10-28,51801,970,124
randomfrankp,iPhone 7 Review After 1 Month,2016-10-24,558027,4860,546
randomfrankp,GALAX GTX 1080 HOF Graphics Card Review / Benchmarks,2016-10-23,128407,2532,357
randomfrankp,Room Tour Project 63 - Best Gaming Setups ft. Kevin the Tech Ninja,2016-10-22,125381,3041,238
randomfrankp,5 Tips to Improve Your Desk / Gaming Setup,2016-10-21,1671167,32052,1198
randomfrankp,HyperX Cloud Stinger Gaming Headset Review,2016-10-16,1459067,25757,2691
randomfrankp,Room Tour Project 62 - Best Gaming Setups,2016-10-15,117139,3056,289
randomfrankp,Using a Craigslist CRT Monitor for Gaming!,2016-10-14,608899,5836,1449
randomfrankp,Cool Tech Under $50 - October!,2016-10-02,331226,6589,318
randomfrankp,Room Tour Project 61 - Best Gaming Setups ft. Frosted Tech,2016-10-01,141307,3403,334
randomfrankp,SEXY $1400 Red & Black PC Build w/ NZXT S340 Elite,2016-10-01,408249,7292,845
randomfrankp,NZXT S340 Elite Review - VR PC Case!,2016-09-30,93718,1980,234
randomfrankp,Using an Air Mouse for Gaming?!,2016-09-25,226835,3181,377
randomfrankp,Room Tour Project 60 - Best Gaming ft. TheZombiUnicorn,2016-09-24,198691,3544,333
randomfrankp,"Are ""Gaming Glasses"" Worth it? Gunnar Optiks Review",2016-09-23,910044,13099,1934
randomfrankp,WTF Tech! #1,2016-09-18,72525,3165,441
randomfrankp,Room Tour Project 59 - Best Gaming and Desk Setups,2016-09-17,129281,2927,311
randomfrankp,This is AWESOME for Gamers! LootGaming Unboxing!,2016-09-16,49752,1525,207
randomfrankp,LG V20 First Impressions!,2016-09-15,36014,1105,190
randomfrankp,Room Tour Project 58 - Best Gaming and Desk Setups ft. JTechAppleTV,2016-09-10,100803,3002,350
randomfrankp,Cool Tech Under $50 - September,2016-09-04,339029,6336,493
randomfrankp,Room Tour Project 57 - Best Gaming and Desk Setups ft. Amanda Woolsey,2016-09-03,131746,2933,382
randomfrankp,Corsair Polaris vs Razer Firefly - RGB Mousepad Comparison,2016-09-02,743892,10085,1710
randomfrankp,Corsair Polaris MM800 RGB Mousepad Review!,2016-09-02,252248,3649,483
randomfrankp,This Keyboard Has An Awesome Trick,2016-08-28,188072,3442,430
randomfrankp,Using A Trackball for Gaming?,2016-08-27,948852,8986,1203
randomfrankp,Top 10 Awesome Back to School Tech!,2016-08-26,2081324,37329,1118
randomfrankp,Madden NFL 17 Review - Finally Worth it?,2016-08-22,192142,1871,495
randomfrankp,My NEW ULTIMATE Gaming Setup & Room Tour! (Summer 2016 v2),2016-08-21,494634,8235,837
randomfrankp,Room Tour Project 56 - Best Gaming and Desk Setups,2016-08-20,121312,2895,345
randomfrankp,Audio-Technica ATH-AG1X Gaming Headset Review!,2016-08-19,85403,1598,392
randomfrankp,RandomQuestions #4 - Growing Your Channel,2016-08-18,17962,883,189
randomfrankp,Room Tour Project 55 - Best Gaming and Desk Setups ft. Dom Esposito,2016-08-13,100319,2507,255
randomfrankp,Building My INSANE Gaming Setup - The FINALE! Part 5,2016-08-12,166829,3582,630
randomfrankp,Elgato HD60 Pro Capture Card Setup & Review!,2016-08-08,503633,8534,1246
randomfrankp,Room Tour Project 54 - Best Gaming and Desk Setups: Budget Edition,2016-08-06,328613,5567,1322
randomfrankp,Transparent Keycaps On Your RGB Keyboard!,2016-08-05,355135,4213,617
randomfrankp,Cool Tech Under $50 - August,2016-08-01,464697,7779,526
randomfrankp,MSI GTX 1080 Armor 8G OC Graphics Card Review & Benchmarks,2016-07-31,219088,2604,500
randomfrankp,Room Tour Project 53 - Best Gaming and Desk Setups,2016-07-30,101762,2943,308
randomfrankp,Building My INSANE Gaming Setup - PC & Desk MODS! Part 4,2016-07-29,326998,6036,866
randomfrankp,Room Tour Project 52 - Best Gaming and Desk Setups ft. MS Tech,2016-07-23,158908,3988,469
randomfrankp,Razer Man O' War Wireless Gaming Headset Review!,2016-07-22,615381,8353,1187
randomfrankp,Building My INSANE Gaming Setup - Speakers & Cables! Part 3,2016-07-21,325624,6036,933
randomfrankp,GT Omega Racing Office Chair Review,2016-07-20,87261,1928,356
randomfrankp,Room Tour Project 51 - Best Gaming and Desk Setups,2016-07-16,125983,3742,325
randomfrankp,Building My INSANE Gaming Setup - The DESK! Part 2,2016-07-15,386984,7076,1155
randomfrankp,Building My INSANE Gaming Setup - The Overview! Part 1,2016-07-13,284473,6444,638
randomfrankp,It's a MESS - Apartment Tour! Moving Vlog 2,2016-07-09,53441,2246,440
randomfrankp,My Setup is GONE - Moving Vlog,2016-07-08,83344,2769,294
randomfrankp,My INSANE Gaming Setup/Room Tour (Summer 2016),2016-07-03,201889,5000,616
randomfrankp,Room Tour Project 50 - Best Gaming and Desk Setups,2016-07-02,108413,7038,340
randomfrankp,Cool Tech Under $50 - July,2016-07-01,578726,10699,475
randomfrankp,Dark Base Pro 900 Case - 5 Pros & Cons,2016-06-29,56541,1047,135
randomfrankp,RedScarf II+ Keyboard Review - Awesome Gaming Keyboard!,2016-06-27,68994,1521,302
randomfrankp,Building a $500 Console Killer PC,2016-06-26,2078056,37216,5843
randomfrankp,Room Tour Project 49 - Best Gaming and Desk Setups ft. MarzBar,2016-06-25,167155,3813,476
randomfrankp,Fostex TH-X00 Headphones & Grace Design m9XX DAC/Amp Review,2016-06-20,50098,723,144
randomfrankp,How to Make the BEST Gaming Headset!,2016-06-19,187679,4012,689
randomfrankp,Room Tour Project 48 - Best Gaming and Desk Setups,2016-06-18,259080,4517,337
randomfrankp,Jaybird Freedom Wireless Earbuds Review - Good and BAD,2016-06-17,81042,1013,169
randomfrankp,Re-visiting the LG G5 Semi-Modular Smartphone,2016-06-16,12868,425,41
randomfrankp,Cool Tech Under $50 - June,2016-06-05,528174,8112,652
randomfrankp,Room Tour Project 47 - Best Gaming and Desk Setups,2016-06-04,132346,3096,277
randomfrankp,MASSIVE BOX from iBuyPower!!!,2016-06-03,183097,3947,986
randomfrankp,Room Tour Project 46 - Best Gaming Setups,2016-05-28,115768,2571,268
randomfrankp,Corsair Lapdog Review - Living Room Gaming,2016-05-27,88383,1955,319
randomfrankp,VE.A Keyboard Review - Fav Tech of 2016,2016-05-26,97471,1732,235
randomfrankp,Room Tour Project 45 - Best Gaming Setups,2016-05-21,193093,4368,385
randomfrankp,Cool Tech All for $50 Total!,2016-05-15,170872,5049,237
randomfrankp,Room Tour Project 44 - Best Gaming Setups,2016-05-14,171390,3365,308
randomfrankp,When Am I Moving? RandomQuestions Q&A #3,2016-05-13,15221,615,99
randomfrankp,Cool Tech Under $50 - May,2016-05-07,451885,7882,382
randomfrankp,Razer Blackwidow X Chroma vs Corsair K70 RGB Rapidfire Keyboard Comparison!,2016-05-06,579879,6724,1519
randomfrankp,Room Tour Project 43 - Best Gaming Setups ft. Kevin the Tech Ninja,2016-04-30,238171,4387,366
randomfrankp,Massdrop x HiFiMAN HE-350 & RE-00 Review!,2016-04-29,88308,1079,269
randomfrankp,Logitech G933 Artemis Spectrum Wireless Headset Review,2016-04-28,301602,3963,641
randomfrankp,Room Tour Project 42 - Best Gaming Setups ft. TotallySilenced Tech,2016-04-23,143173,3324,341
randomfrankp,Corsair Gaming K70 RGB Rapidfire Keyboard Review!,2016-04-22,260308,12175,1113
randomfrankp,Save Our Setups: Episode 2,2016-04-17,58126,2011,240
randomfrankp,Using an N64 Controller for PC Gaming?,2016-04-16,75847,1711,285
randomfrankp,$1500 PC Build w/ NZXT Manta,2016-04-15,109189,2057,378
randomfrankp,New Office + IKEA  |  Moving Vlog Part 0,2016-04-10,55170,2402,397
randomfrankp,Cool Tech Under $50 - April,2016-04-10,156731,3597,219
randomfrankp,Room Tour Project 41 - Best Gaming Setups,2016-04-09,382277,5669,581
randomfrankp,Palette Gear First Look & Review!,2016-04-08,96283,2102,179
randomfrankp,Is VR Legit? RandomRadioShow Podcast #4,2016-04-04,7651,209,59
randomfrankp,Cool Tech Under $1,2016-04-03,197167,5064,296
randomfrankp,Room Tour Project 40 - Best Gaming Setups,2016-04-02,103930,2939,253
randomfrankp,Razer Blackwidow X Chroma Review!,2016-04-01,1110690,32128,2893
randomfrankp,Planck Mechanical Keyboard Review & Build,2016-03-31,474090,4790,600
randomfrankp,Using A Laser Keyboard for Gaming?,2016-03-27,449658,5266,596
randomfrankp,Room Tour Project 39 - Best Gaming Setups,2016-03-26,140579,3306,437
randomfrankp,Best $1000 PC for VR (Oculus Rift & HTC Vive),2016-03-25,131500,2238,428
randomfrankp,My Camera Gear: Proaim Follow Focus & RS-1 Rail System,2016-03-24,20660,610,82
randomfrankp,$35 Laser Projection Keyboard?,2016-03-20,253934,4436,445
randomfrankp,Save Our Setups: Episode 1 ft. Ash Tailor,2016-03-19,56208,2240,389
randomfrankp,Cool Tech Under $50 - March,2016-03-18,162161,3368,229
randomfrankp,New LG 34UC98 Curved Ultrawide Monitor Review,2016-03-16,106252,2271,394
randomfrankp,E‑GO Electric Skateboard Review,2016-03-13,118564,1528,241
randomfrankp,Room Tour Project 38 - Best Gaming Setups ft. Noba Tech,2016-03-12,99727,2244,169
randomfrankp,Logitech G502 Proteus Spectrum Overview,2016-03-11,547059,6110,571
randomfrankp,New Corsair VOID Surround Headset Review,2016-03-06,54799,1379,199
randomfrankp,Room Tour Project 37 - Best Gaming Setups ft. TechSource,2016-03-05,156977,3342,379
